date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:07:30	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:32%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:437896@979	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_437896@979	(from https://odescomplicando.com/_assets/video/500170f6692db95e1c0365dfb608e8a4.m3u)
16:07:31	5480702/5480702	---MC-	200	added ('OK')	video/mp4	date:Fri,%2023%20Jan%202026%2014:07:32%20GMT	https://odescomplicando.com/_assets/video/415d92d13829e833e16976ba029666fe.mp4	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/415d92d13829e833e16976ba029666fe.mp4	(from https://odescomplicando.com/_assets/video/500170f6692db95e1c0365dfb608e8a4.m3u)
16:07:31	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:33%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:536483@438875	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_536483@438875.128.delayed	(from https://odescomplicando.com/_assets/video/500170f6692db95e1c0365dfb608e8a4.m3u)
16:07:32	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:33%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:512703@975358	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_512703@975358	(from https://odescomplicando.com/_assets/video/500170f6692db95e1c0365dfb608e8a4.m3u)
16:07:32	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:34%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:563304@1488061	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_563304@1488061	(from https://odescomplicando.com/_assets/video/500170f6692db95e1c0365dfb608e8a4.m3u)
16:07:33	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:34%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:511581@2051365	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_511581@2051365	(from https://odescomplicando.com/_assets/video/500170f6692db95e1c0365dfb608e8a4.m3u)
16:07:33	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:34%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:589879@2562946	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_589879@2562946	(from https://odescomplicando.com/_assets/video/500170f6692db95e1c0365dfb608e8a4.m3u)
16:07:33	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:35%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:504891@3152825	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_504891@3152825	(from https://odescomplicando.com/_assets/video/500170f6692db95e1c0365dfb608e8a4.m3u)
16:07:34	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:35%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:585181@3657716	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_585181@3657716	(from https://odescomplicando.com/_assets/video/500170f6692db95e1c0365dfb608e8a4.m3u)
16:07:34	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:35%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:552795@4242897	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_552795@4242897	(from https://odescomplicando.com/_assets/video/500170f6692db95e1c0365dfb608e8a4.m3u)
16:07:34	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:36%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:625702@4795692	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_625702@4795692	(from https://odescomplicando.com/_assets/video/500170f6692db95e1c0365dfb608e8a4.m3u)
16:07:35	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jan%202026%2014:07:36%20GMT	https://odescomplicando.com/_assets/video/EXT-X-BYTERANGE:59308@5421394	C:/My%20Web%20Sites/Profissional/odescomplicando.com/_assets/video/EXT-X-BYTERANGE_59308@5421394	(from https://odescomplicando.com/_assets/video/500170f6692db95e1c0365dfb608e8a4.m3u)
